fact_check_id,post_id,relationship,split
102662,42556,backlink,train
159684,31644,backlink,test
44368,8969,claimreview_schema,train
96527,10545,backlink,dev
96527,10546,backlink,dev
150313,19508,claimreview_schema,test
185918,29772,claimreview_schema,train
229631,42681,backlink,train
184501,47642,claimreview_schema,dev
229633,69380,backlink,train
12757,3325,backlink,train
12757,10020,backlink,train
192195,39291,backlink,train
30896,13790,backlink,test
138309,40569,backlink,train
229637,49666,claimreview_schema,test
229638,32514,claimreview_schema,train
113956,66536,claimreview_schema,train
229642,48175,claimreview_schema,train
229642,51576,backlink,train
229646,48603,claimreview_schema,train
44283,10711,backlink,train
229648,30889,backlink,train
229648,37718,backlink,train
229649,45583,backlink,train
139765,35232,backlink,train
139765,39707,backlink,train
139765,54602,backlink,train
229652,46511,claimreview_schema,train
68028,47683,claimreview_schema,train
23521,31151,backlink,train
103042,8833,backlink,train
103042,49046,backlink,train
129800,12310,backlink,train
136458,76103,claimreview_schema,train
49486,10885,backlink,train
153957,27475,backlink,train
20717,28530,backlink,train
68850,3894,backlink,train
68850,3895,backlink,train
68850,3893,backlink,train
68850,3896,claimreview_schema,train
229668,38247,backlink,train
110968,47262,backlink,train
103180,26475,claimreview_schema,train
117231,55086,backlink,train
49593,29846,claimreview_schema,train
229672,38273,backlink,train
105534,74067,backlink,train
144536,55635,backlink,dev
161635,47365,backlink,dev
54141,20791,backlink,train
54141,19860,claimreview_schema,train
23542,5801,claimreview_schema,train
181129,68590,claimreview_schema,test
229680,47426,claimreview_schema,train
41044,55998,backlink,train
83192,13755,claimreview_schema,dev
74517,8859,claimreview_schema,train
229687,39485,backlink,dev
143250,36327,backlink,train
143250,49399,backlink,train
74158,54977,backlink,train
74158,70088,backlink,train
26187,7146,backlink,train
26187,7145,backlink,train
229693,39759,backlink,train
229693,66324,claimreview_schema,train
229696,50993,claimreview_schema,train
104172,23963,claimreview_schema,test
140030,11150,backlink,test
64261,73616,claimreview_schema,train
8955,46950,backlink,train
193582,25985,claimreview_schema,train
23258,79476,claimreview_schema,train
54444,53751,backlink,train
136226,7929,claimreview_schema,train
121499,44245,backlink,train
59390,15082,claimreview_schema,test
54524,17671,backlink,train
24080,69433,claimreview_schema,test
51067,5913,claimreview_schema,train
51067,10474,backlink,train
139230,17232,backlink,train
79050,44690,backlink,train
51531,16303,backlink,train
51531,2900,backlink,train
51531,13492,backlink,train
51531,13491,backlink,train
51531,13490,claimreview_schema,train
229723,43527,claimreview_schema,test
138971,33816,backlink,train
95548,42829,backlink,train
89333,21739,backlink,train
134290,19246,claimreview_schema,train
61336,8120,claimreview_schema,train
199604,45055,backlink,train
87894,16781,backlink,train
87894,13391,backlink,train
87894,12987,backlink,train
229739,43148,backlink,train
195646,32046,backlink,train
229742,30807,backlink,test
130458,33082,backlink,train
156719,18110,claimreview_schema,train
156719,17255,backlink,train
148610,10424,backlink,train
148610,18297,claimreview_schema,train
55364,3186,backlink,train
55364,18826,claimreview_schema,train
97603,65003,claimreview_schema,train
97603,74808,claimreview_schema,train
2142,40536,backlink,train
229749,40166,backlink,train
82832,30349,backlink,train
82832,42165,backlink,train
186468,38188,claimreview_schema,train
229753,49440,claimreview_schema,train
229756,28733,backlink,train
115122,47727,backlink,train
52368,13290,backlink,dev
69332,24127,backlink,train
129109,35756,backlink,train
108215,11999,claimreview_schema,train
144166,26263,claimreview_schema,train
179213,38031,backlink,train
87896,53030,claimreview_schema,train
121514,25931,claimreview_schema,train
121514,3004,backlink,train
62125,65891,claimreview_schema,train
80376,10027,backlink,train
25406,45464,backlink,train
55097,18967,backlink,train
55097,12416,backlink,train
177597,65156,claimreview_schema,dev
60085,9579,backlink,test
43978,8526,claimreview_schema,train
56060,6903,backlink,train
95412,3092,claimreview_schema,dev
95412,3091,backlink,dev
142667,14699,backlink,test
45670,6777,backlink,train
45670,8385,backlink,train
45670,12201,backlink,train
229782,30295,claimreview_schema,train
69749,12061,backlink,train
128004,43448,backlink,train
13745,19320,claimreview_schema,test
70129,11958,backlink,dev
124338,33668,backlink,train
68243,52868,backlink,train
82725,35444,backlink,train
82725,48654,backlink,train
82725,49428,backlink,train
82725,20582,claimreview_schema,train
44311,4948,backlink,train
182180,28902,backlink,dev
99319,24897,claimreview_schema,train
53252,19689,backlink,train
53252,48108,backlink,train
107138,19015,claimreview_schema,dev
133328,26332,backlink,train
141213,21070,claimreview_schema,test
141213,4214,backlink,test
136003,26425,backlink,dev
166738,32636,backlink,train
166738,36873,backlink,train
166738,45716,backlink,train
103144,48955,backlink,train
57195,9982,claimreview_schema,train
42504,29266,backlink,train
120603,39563,backlink,train
120603,47020,claimreview_schema,train
122852,43363,backlink,train
129712,37458,backlink,test
83999,33213,backlink,train
83999,43972,claimreview_schema,train
11515,39537,backlink,dev
54241,38541,backlink,train
54241,42973,backlink,train
140216,9377,backlink,train
140216,25723,backlink,train
102819,32093,backlink,train
41628,10118,backlink,train
41628,7961,backlink,train
41628,9984,backlink,train
96625,16893,claimreview_schema,train
229820,36134,backlink,dev
142998,26402,backlink,train
142998,26482,backlink,train
118120,40192,backlink,dev
138262,66526,claimreview_schema,train
202979,26250,backlink,dev
47053,45375,backlink,test
229822,49142,claimreview_schema,train
128197,40812,backlink,train
128197,51429,backlink,train
81059,69201,claimreview_schema,train
106436,29588,backlink,train
229827,68580,claimreview_schema,train
133977,70264,backlink,train
69205,19494,backlink,train
178784,69326,claimreview_schema,train
229829,47922,claimreview_schema,test
229830,31256,claimreview_schema,train
41847,20126,claimreview_schema,train
59467,32678,backlink,train
165970,40731,backlink,train
165970,47404,backlink,train
165970,23026,claimreview_schema,train
29631,6624,claimreview_schema,train
76633,35981,backlink,dev
69191,42694,backlink,train
229841,76180,backlink,dev
146767,18416,claimreview_schema,train
119479,47274,backlink,train
48311,68623,claimreview_schema,test
229843,32079,backlink,train
229843,45116,backlink,train
27118,27375,backlink,train
27118,16164,claimreview_schema,train
229844,39544,claimreview_schema,train
25573,52149,backlink,train
229847,32526,backlink,dev
229847,48381,backlink,dev
103486,40159,backlink,train
137669,9967,claimreview_schema,train
137669,9968,backlink,train
157964,22673,claimreview_schema,test
22019,35857,claimreview_schema,train
229855,63041,claimreview_schema,train
229855,64697,backlink,train
229855,64790,backlink,train
229855,64879,backlink,train
42961,11428,backlink,train
183342,45415,backlink,train
229860,33710,claimreview_schema,train
174017,52112,claimreview_schema,train
82289,40592,backlink,train
82289,45351,backlink,train
80333,18125,claimreview_schema,train
80333,42809,backlink,train
80333,9338,backlink,train
42635,45846,claimreview_schema,dev
2829,49496,backlink,train
229870,70246,backlink,train
54333,27496,claimreview_schema,train
229874,42782,claimreview_schema,train
136408,20169,backlink,train
157768,22557,claimreview_schema,train
44848,43198,backlink,train
54616,5747,claimreview_schema,train
167830,23219,claimreview_schema,train
161018,28466,backlink,train
197418,34695,backlink,train
22292,36766,backlink,train
142099,35766,backlink,test
229900,70099,backlink,test
181428,35317,backlink,train
35136,17365,backlink,train
27707,14639,claimreview_schema,dev
111844,18290,backlink,train
229911,65481,claimreview_schema,train
91437,25363,claimreview_schema,train
159087,25752,claimreview_schema,test
22735,17002,claimreview_schema,train
106815,15720,claimreview_schema,dev
162303,36739,backlink,train
28403,67723,claimreview_schema,train
229915,29459,backlink,dev
114279,15419,backlink,train
114279,8369,claimreview_schema,train
79742,21749,backlink,train
229920,44839,backlink,train
29730,49612,backlink,train
105667,21261,claimreview_schema,dev
88183,31905,backlink,train
193394,43989,backlink,train
29363,7801,backlink,train
229929,53016,claimreview_schema,train
72447,12077,claimreview_schema,dev
80125,8391,claimreview_schema,test
71056,67540,claimreview_schema,train
229936,34403,backlink,train
170871,23374,backlink,train
81325,13380,backlink,dev
68183,36043,backlink,dev
229941,29312,backlink,train
229941,43617,backlink,train
229943,43173,claimreview_schema,train
229944,53755,claimreview_schema,train
135736,24354,backlink,train
36568,21684,backlink,train
89842,48131,backlink,train
118821,36217,backlink,train
53984,9988,claimreview_schema,train
229946,32451,backlink,train
168441,4373,backlink,train
69688,33154,backlink,train
128666,49108,backlink,train
46056,29137,backlink,train
121281,25696,backlink,train
62400,23765,backlink,train
62400,23187,claimreview_schema,train
43237,43556,backlink,dev
32999,22011,claimreview_schema,dev
37997,39414,backlink,train
37997,41736,backlink,train
37997,2822,backlink,train
25578,4113,backlink,test
25578,11848,backlink,test
25578,10961,claimreview_schema,test
30578,6717,backlink,train
78977,55517,claimreview_schema,train
78977,79014,claimreview_schema,train
61963,5717,backlink,train
100407,5526,backlink,train
43393,6053,backlink,train
117435,55226,backlink,train
94054,6485,claimreview_schema,train
94054,53096,backlink,train
9394,53364,backlink,dev
70615,47903,backlink,test
229960,41402,backlink,train
40699,21522,backlink,train
162490,37773,backlink,train
21076,10856,claimreview_schema,train
21076,18390,backlink,train
21076,15203,backlink,train
79113,32956,backlink,train
111080,20936,claimreview_schema,train
111080,7716,backlink,train
141316,35715,backlink,dev
132178,19442,claimreview_schema,train
132178,19443,backlink,train
103943,3854,claimreview_schema,train
93524,4433,backlink,train
93524,11867,claimreview_schema,train
103636,33195,backlink,train
229982,65495,claimreview_schema,train
34222,29019,backlink,train
34222,30346,backlink,train
34222,30894,claimreview_schema,train
34222,36085,backlink,train
34222,6224,backlink,train
34222,11429,backlink,train
34222,50455,backlink,train
9717,42352,backlink,train
34561,19280,claimreview_schema,train
83217,13667,backlink,train
83217,13568,backlink,train
110089,24314,backlink,train
110089,4316,backlink,train
110089,48649,backlink,train
110089,24315,claimreview_schema,train
110089,24313,backlink,train
74033,41003,backlink,test
141977,51449,backlink,train
92426,31154,claimreview_schema,train
92426,77894,claimreview_schema,train
181318,31965,claimreview_schema,train
40227,5521,backlink,dev
229993,69840,backlink,train
47634,65094,claimreview_schema,test
118261,34900,backlink,train
12173,32767,claimreview_schema,train
144318,26510,claimreview_schema,train
142120,47182,backlink,test
39352,22144,claimreview_schema,train
39352,7693,backlink,train
177727,67334,claimreview_schema,train
153678,39465,backlink,test
93650,47748,claimreview_schema,dev
230010,52308,backlink,train
230011,37807,claimreview_schema,dev
135816,29999,backlink,train
160964,37004,backlink,train
160964,40906,backlink,train
144683,28297,backlink,test
61400,32257,backlink,train
74494,20618,backlink,train
107583,20307,backlink,train
80610,6272,claimreview_schema,dev
83516,37034,backlink,train
106171,51812,backlink,test
230020,52808,backlink,dev
92815,5743,backlink,train
124264,52315,claimreview_schema,train
104190,19496,backlink,dev
205374,26551,backlink,train
205374,27917,claimreview_schema,train
94157,15177,claimreview_schema,train
63254,38625,backlink,train
133681,68545,claimreview_schema,test
125260,11665,backlink,train
21761,50317,backlink,train
69860,16385,backlink,train
73038,41805,backlink,train
230036,51998,claimreview_schema,test
77338,30814,backlink,train
230039,54022,backlink,train
230039,55056,backlink,train
182248,53684,backlink,train
114418,10838,backlink,train
114418,21508,backlink,train
114418,21738,backlink,train
12217,49498,claimreview_schema,dev
88437,14481,claimreview_schema,train
88437,14277,backlink,train
161262,44722,backlink,train
161262,54132,backlink,train
30601,7845,backlink,dev
58939,14044,claimreview_schema,train
9420,55023,backlink,train
113640,17440,backlink,train
113640,17441,backlink,train
183743,50473,claimreview_schema,train
88121,14443,claimreview_schema,train
141642,24011,backlink,train
142910,39525,backlink,train
98337,40030,backlink,train
230051,69602,backlink,test
26828,42844,backlink,train
67066,29986,claimreview_schema,train
230052,51196,backlink,train
132346,23883,backlink,train
132346,24055,backlink,train
185640,54316,claimreview_schema,train
154271,42079,backlink,train
197635,35805,backlink,dev
149720,32162,backlink,train
67022,16756,backlink,train
230056,45539,backlink,test
156902,25653,backlink,train
230057,69804,backlink,train
108204,23063,backlink,train
108204,3012,claimreview_schema,train
73669,45279,backlink,train
